id_komentar,author_name,text_display,Sentimen
UgyzGFOCSOmp5AN72-J4AaABAg,Idris Syah,"Mantap pak PRESIDEN, sehat selalu pak, mau gimana lagi, kalaupun ini ada konspirasi ya tetap harus ada cara mengatasi jangka pendek dulu, semua usaha yg bisa di pakai tetap harus di patuhi, demi kebaikan bersama.
Kalau ada yang gk terima atau apapun namanya, terserah kalianlh, tapi kalau terjangkit jangan salahkan siapapun dan jangan menyesal, dan jangan jangkitkan ke orang lain.",1.0
UgzSgp1M15sYZfzCx7h4AaABAg,Nasor Ibrahim,"Ekonomi itu berhubungan dgn manusia yg hidup,jadi niatkanlah menyelamatkan manusia, bukan menyelamatkan ekonomi,... Dari awal semua rencana pemerintah sudah gagal,tapi malu mengakuinya, dan mengkambing hitamkan rakyat,,,, buat apa kalian d gaji oleh rakyat,",-1.0
UgwwODExYQW0_jOk8Ut4AaABAg,Syafruddin,"Ekonomi yang mati bisa dihidupkan kembali
Tetapi nyawa yang mati tidak bisa dihidupkan kembali",-1.0
UgyN6U_gMzXnBYj2keB4AaABAg,Sugiarti Aza,"Saya mlh cemas gimana seandainya tenaga medis yg habis duluan ,siapa yg akn mengobati yg sakit",0.0
UgwsEdDpe60an1kIS-x4AaABAg,Natsu Dragnel,Buat lu yg protes new normal lu di rumah aja terus jgn keluar keluar nanti kena Corona....gitu aja susah,0.0
Ugwo3jIH2-JYifs-M8J4AaABAg,yusuf andhika dig,Pak jokowi.bantu kami di malaysia.plngkan kami pak..,0.0
UgwxXBNi4i9N9BRVMal4AaABAg,ROGERS SIRAIT,Semoga Tuhan Menyelamatkan Masyarakat Indonesia dari Wabah Virus2 dan diberi rezeki yang berlimpah... Amin...,1.0
UgzOgx5eEX0vpPnc-1p4AaABAg,Rohman stivhen,"kalaw psbb d perpanjang kasihan banyak rakyat yang kesusahan mencari nafkah untuk keluarga nya,saya setuju new normal asal tetap d perketat pengecekakan kesehatan tiap di mana dia berkerja..semoga virus corona cepat berlalu.",1.0
Ugx2BwWHZfecClTdGRh4AaABAg,Kang Tahu,"tuh kan intinya hanya laporan ke siapa,,,yang tau juga Negara kita sendiri....
lha ini TV malah pesimis 😂  😂😂😂",-1.0
Ugx1LnQvSdSrAbu9PmF4AaABAg,yuuto mix,"kasus positif tiap hari saja masih banyak, sok2 an new normal astaga",-1.0
UgyScS74Ixs7HL48EcB4AaABAg,Idahumble Sitorus,"Usul pakde Jokowi..
Sebelum di berlakukan new normal sebaik nya di lakukan 
1.pemeriksaan Swab massal dan di gratis kan biaya nya
2.Yg positif covid di isolasi mandiri atau di rumah sakit
3.untuk pengunjung mall di batasi pembeli nya dan bergiliran
4.di wajibkan setiap masyarakat memakai masker di pusat perbelanjaan",0.0
UgwK29xiWVKIShVDgzN4AaABAg,Adok adok,Niat selamatkan ekonomi tpi nyawa rakyat dikorbankan mana yg benar,-1.0
UgxQh3Xfkrod3HfIfu14AaABAg,Biyen Biyen,"menurut saya , kebijakan blunder lagi ini",-1.0
UgyBueodB5fnpugU2rR4AaABAg,Zefany Efroy,"Yg penting jaga diri masing2 .anggap aja smua yg didepanmu postif korono jangan lengah ketika mereka sudah merasa bosan didlm rumah.
Kalo ngurus pemerintahan kita pasti pusing....bertanggungjawab dgn diri kita sdr dan klg ajah  titik.
Smg smua sehat dan slalu dlm lindungan  Allah yg Maha Kuasa.amin",0.0
Ugwu_vdh2Tv3CHe1O8d4AaABAg,muhammad tahsin,NAMA DOANG NEW NORMAL...TP NYATA NYA MAKIN HANCUR,-1.0
UgwFOvNiDQ8sUwyl6pp4AaABAg,Rizky Andrian,"Lebih takut ekonomi  ambruk dari pada keselamatan rakyat nya,  peraturan sangat beresiko....",-1.0
Ugx17eBKAVq-PB3v_2t4AaABAg,Cahaya Anggun,"Tatanan Baru new normal.. Simalakama memang, tapi Mau tak mau ekonomi rakyat harus bergerak, Apresiasinya Untuk pak presiden jokowi... Disiplin masyarakatlah yg pegang peranan utama ditengah wabah covid 19..semoga semuanya berjalan lancar dan wabah segera berakhir dinegeriku Amiin yra",1.0
UgwmhX2ARfJmy7vMGjd4AaABAg,Taufik Fajrin,Kami rakyat Indonesia pasrah aja kumaha dei,0.0
UgwiOsNKZs6IYtsPEBF4AaABAg,ryan erlangga,"korea selatan yang sudah menerapkan new normal, mengalami kenaikan jumlah positif corona yang signifikan.
padahal sebelumnya korea selatan sudah melakukan rapid test sebanyak belasan ribu orang setiap harinya, sebelum menerapkan new normal.

bagaimana dengan indonesia?",0.0
UgxuC2SL9b_XdG2-urp4AaABAg,DESY ANDI,Bismillah semoga keluargaku sll diberikan kesehatan,1.0
UgwbRD79y1kG2-_dUal4AaABAg,Nasrulsy Nasrulsy,"Sektor yg dibuka mesti sesuai aturan.
Instansi terkait di daerah ini tolong memperhatikan dan mengawasi itu.",0.0
Ugwgf1AI45k7qbxuy854AaABAg,talk salicil,Apa yg mau ditinjau & dipastikan sih pak...kalau cuma nyuruh tni & polisi njaga mall doang mah ngga perlu presiden yg ninjau kaleee...,-1.0
Ugx64VKQx9tDBUE6Ocp4AaABAg,FootballCardsand StickersIndonesia,"Bingung yah waktu PSBB bilang susah cari duit lah, sekarang new normal bilanf belum siap lah, penyakit masih parah, NETIZEN MAUNYA APA SIH???",1.0
UgydN1nfic7kztC2zIx4AaABAg,M. Fasya,"Ekonomi terpenuhi 
Namun kesehatan jadi ancaman",0.0
UgxV9G213QRikQlS3eV4AaABAg,Ely,Bismillah  ya allah  semoga  engkau  hilang kan virus didunia ini musnah kan ya allah,1.0
UgxYkcTFTlq1A_nXgWB4AaABAg,Sauban Lubis,"Kesiapan dalam tatanan baru ini siap yg kayak gimana si??? Siapin tentara dan polisi??? Kepentingannya apa????

Nggak ngerti sama presiden satu ini entah kenapa dari dulu. Tiap dia ngomong, suka bikin kesel.
Pointnya suka nggak ada.",-1.0
UgxwsGd64TOylo5DQpF4AaABAg,aditya sunajaya,"Intinya Indonesia belum siap buat New Normal, Tapi Cuma ikut""an dengan Negara lain yg Sudah sukses menekan Penyebaran Infeksi.. Pemerintah memaksakan New Normal, Tapi Masyarakat Masih belum Patuh Dengan Protokol Kesehatan, bisa Kita semua Lihat di Di Tempat Umum Masih banyak yg GAK PAKE MASKER, GK JAGA JARAK, dan Orang"" yang BaBar Gak perduli Aturan,
Pemerintah harusnya Tegas dulu contoh Tempatkan Polisi di Setiap Lampu Merah untuk memberi Sangsi bagi siapa Saja yg tidak pake Masker dijalan.. KALAU Masyarakat Udah Tertib menjalankan Protokol Kesehatan Baru deh bisa ngikutin Negara lain masuk Ke New Normal.. kalau masih dipaksain kayak gini Prediksi Malah Semakin parah kedepannya Indonesia bisa makin Buruk Banyak yang sakit, dokter dan perawat gk bakal bisa nanganin ketika terjadi Boomming Case Baru bermunculan, dan alhasil Ekonomi bukan nya Membaik malahan bisa Makin Anjlok.. ""Karena Masalah Utamanya Gk di Beresin dulu..""..
yaitu kepatuhan Masyarakat nya, dan Kedisiplinan dan kerja kerasnya aparat buat ngatur masyarakat nya dulu yg di benerin Sampai masyarakat nya pada Sadar dulu.. Kalau udah pada Sadar Semua baru Bisa ngikutin negara lain Buat New Normal..",-1.0
UgzrOMUDawgWtStZI1p4AaABAg,yandi sofyan,"Stop nyinyir, stop menghina kepala negara...presiden kita sudah berusaha semaksimal mungkin...semoga pa Jokowi sehat selalu...",1.0
UgxBXV4zHAvEgZb5VCx4AaABAg,Alfin Abra,Semoga masyarakatnya bisa taat kalo nggak ya sama aja,1.0
UgxhaesNRCylcpBbT1F4AaABAg,Mohamad Soleh,"Sudah tak perlu di bahas lagi, jalan pemikirannya emang selalu investasi dan ekonomi, tapi gk naik, ya begitulah. Paling alasan karena virus, padahal dari kemarin gk ada virus tetap aja biasa pertumbuhan ekonomi, selalu menyangkal dengan banyak alasan, kalo gagal ya gagal aja PADAHAL. 😇",-1.0
UgzyzGxLg6tbSLdukDJ4AaABAg,Nurdin Wahyono,"Daripada ekonomi hancur, aku disurabaya selama 2 bulan gak pakai masker alhamdulilah aman padahal keliling terus",1.0
Ugwm1syyYhBntv-iy5d4AaABAg,YOGA 05 12,"Ekonomi terus , tetep aja kalau yang belinya pada mati , aneh orang turunin dulu malah mikirin ekonomi",-1.0
Ugw7zrlf4Rbx8dsfAbd4AaABAg,Shelly Yeon,"Jd warga +62 serba salah y,  ada peraturan psbb bnyk mengeluh krn semua trbatas gk blh ini gk blh itu ,  skr pemerintah memberi kelonggaran menerapkan new normal msh saja dikritiis pedaaaass 🤔. dan skr ada tatanan baru y kita ikutin aja protokol2 yg ada kalau mau semua braktivitas kembaliii,  klo gk mau cara itu ya stay home dirmh saja simple kan !!!  Gitu aja kok repooottt 🤗🤗",0.0
UgwS88VwbYYZdlVf4pp4AaABAg,Ripa Sugi,Terserahhh terseahh mau lockdwond mau new normal.,0.0
UgyFUzKoG5KAuWnUxiV4AaABAg,Meri Magdalena,"Tetep aja yg kaya mah ga bakalan keluar rumah, ga sabar amat beberapa bulan lg ada obatnya",0.0
UgwsC6Km5BSlNmoE8Dp4AaABAg,Wiwi Yati,Udahlah.kita sbgai rakyat.hrusnya kode tidak saling menyalahkan pemerintahan jokowi.shrusnya kita berdoa saja untuk bangsa ini.dan kita harus bersatu melawan covid ini.ingat semboyan kita.BERSATU KITA TEGUH BERCERAI KITA RUNTUH,0.0
UgxTH3XqCR33zvSDZ8B4AaABAg,indra yana,"Saya tidak percaya, tatanan era baru akan semudah itu menyelesaikan wabah covid 19.",-1.0
UgzqtFd3V6AbKXhpXYd4AaABAg,Diana Shira,Bawa rotan kalau masih mau ngumpul ya di sebat aja pakai rotan..,0.0
UgwmIetxeEQ52ZAk8qt4AaABAg,suratno suratno,new normal / hidup berdampingan/ berdamai dengan corona ditengah penyebaran pandemic covid19 yg msh tinggi? Mudah2an hal ini bukan karna representasi pemerintah pusat yg sdh menyerah menanggulangi covid19. Tetap disiplin lakukan protokol satgas covid 19.,0.0
UgyREAXQ9HIABuarD1d4AaABAg,japnol taraje,"Dipikir2 kalo bicara tatanan baru, jadi inget sunda empire, negara2 kacau itu akibat tidak daftar ulang ke sunda empire, jadi tatanan negara akan kacau. Wkwkwkwk.. Hehehe.
 Canda aja bong, jangan terlalu serius",0.0
Ugw3_2XQfuG498rltuB4AaABAg,arief Yudianto,"Ironinya rakyat miskin butuh makan,bukan cm mslh oligarki dn pertumbuhan ekonomi sj,tp masalh perut org banyak,god job mr. President...",1.0
UgzAqo8OFs66wiUjwvV4AaABAg,Fazruni Ika,Dimana negara luar masih antusias memutus rantai penyebaran virus... Di sini.... New Normal hanya utk Menyelamatkan perEkonomian bukan keSelamatan masyarakat nya.,-1.0
UgxHWOHAwpvQayJaJoB4AaABAg,abang obyyy,Alhamdulillah kota ku bekasi zona hijau.. Dan mall ke sayangan akuu di kunjungi pak presiden... Semoga bisa segera diboleh kan .. Aku BT di rumah mulu.. Biar ekonomi bekasi maju lagi.. Kota industri dan kota perantau yang ingin menggapai cita cita.. Semoga badai ini cepat berlalu.. Dan semoga kita sllu dalam lindungan Allah..,1.0
Ugzwt5hdlg_PYHNwiC94AaABAg,toli toli,The best emng pak jokowi presiden terbaik di dunia,1.0
Ugyl3lIBSBL2BIs7iBt4AaABAg,Misi Ran,Alhamdulilah semoga corona cepat berakhir,1.0
Ugy4Jr7vZHynUfIus6J4AaABAg,BAGUS CS,"Di tangani sampai nol kasus baru kembali ke new normal, terlalu memaksakan merasa akan baaik baik saja, karna dasarnya pemerintah ga ada aturan yang jelas",-1.0
UgyOnuE8PU9MBlj_hlp4AaABAg,Ardhy Bhogota,"Harusnya ditambah ... "" jurus pamungkas mempercepat penyebaran covid""

New normal itu hanya dilakukan jika jumlah korban terpapar makin berkurang dan angka kesembuhan semakin tinggi ...",-1.0
Ugyb-SH3q5GiJ5sbkct4AaABAg,CERITA BUSSID OFFICIAL,Mauny apa rakyat kita ini psbb teriak² giliran di bebaskan teriak² gaboleh sholat di masjid maksa giliran di bebasin teriak² susah emg memahami pola pikir masyarakat kita ini yg superrr banyak maunyaaaaaaa,0.0
UgzF31fbGK6mkL2WdSt4AaABAg,Muhamad Iskandar,"Yang positif katanya makin nambah,,ko malah mau di normalin 😁 Indonesia ku hebat 😪",-1.0
UgyAvPXe_Iit2HyPU8B4AaABAg,Budi sugiarto Sugiarto,Dilonggarin salah ga dilonggarin dicompelnin..pertarungan antara yg punya gaji sama pengangguran korban corona...,0.0
Ugx6kmq0TuNh1WOiNBd4AaABAg,Monica Derantau,"Mirip ucapan om rangga sasana,tatanan barunya sunda empire😀😀",0.0
UgykPTVzc51TUMGpIzZ4AaABAg,EMAN MOTOVLOG,Alhamdulillah ya allah🤲 semoga saja pandemik covid ini cepat berlalu dan kembali lagi aktif ekonomi indonesia dan slalu dalam ketentraman dan di jauhkan negri ini dari wabah amiinn 🤲🏻 ya allah,1.0
UgwZve9i7DZ8NG3Awmt4AaABAg,Muspan,Virus belum reda sudah dilonggarkan pemerintah udah kering kali dompetnya,-1.0
UgzomWB8kWqpxbePfVl4AaABAg,Wage Dimas - Garasi 11duabelas,Judul nya kya illuminati tatanan baru/new world order 😊,0.0
UgzJ1Bm7i0Yxib_M_i54AaABAg,Ellyza Aremanita,Lockdownd protes...new normal protes...klo gua sih mau new normal atau lockdownd ngikut ajalah...yg penting gua ttp disiplin dan taat peraturan pemerintah...allhmdllh wlupun tiap hari belanja ke pasar...kluar masuk indomart gua ttp sehat2 saja...yg terbaik buat indonesia aja agar ekonomi normal...semangat bpk jokowi..😉😉,1.0
UgxWCL3U281gYJ4XX0Z4AaABAg,Erzi kai,new normal .tapi yg positif naik terus. gmna nih pak,-1.0
Ugy2dUfV5Yv1YLX3FaB4AaABAg,efi,"Masa dirumah aja masih banyk yg terpapar covid-19 apa lg new normal? Di NTB datanya meningkat terus, ada kekhawatiran jika new normal di berlakukan.",-1.0
Ugwa7elR2Cxr5ezrvbV4AaABAg,Aldi Saputra,"Apapun keadaan Indonesia, Indomie tetap makananku 🤣🤣",0.0
Ugyvx1NB8wg2nR-A_7N4AaABAg,Benyamin Yamin,"Tatanan Baru, kalo si rangga dengar pasti senyum-senyum",0.0
Ugy4fWafvXZCmEZFEkx4AaABAg,Vladimir Putin Jawa,"Gak usa komen ini itu ikuti anjuran pemerintah biar kalian tdk terjangkit..
di eman kalian gak ngerti..",1.0
UgyO-u8wJCK9yIvAoEp4AaABAg,cikal imy,"Emng udh susah tak terkendali, ini cuma beda bahasa yg dlm satu arti (herd imunity) 
Seleksi hukum alam, siapa yg kuat dia yg bertahan dia yg lemah maka tumbang.
 Keputusan ini memang manjur Krn penduduk Indonesia udh penuh sekaligus menaikan sektor ekonomi negara, menjadikan generasi manusia yg lebih sehat Krn udh terseleksi oleh alam.",1.0
UgzzHg9DxqJntxkXAmV4AaABAg,Rama Fadillah,Muak sama kebijakan yang ga jelas ga tegas ga lugas .. 3 gas,-1.0
Ugy3kOSL5kfaE03tO-54AaABAg,Ryaas Rais,Udh nyawa kita tuh cmn angka statistik yang ga sebanding dengan pertumbuhan ekonomi dan investasi yang mengisi pundi kekayaan para oligarki yang menguasai negeri,-1.0
UgwmZLJ1p5_M1ojX8FF4AaABAg,mr bettlebum,New normal versi indonesia adalah silahkan kerja lagi karena pemerintah sudah tak sanggup kasih rakyatnya sembako 😄😃,-1.0
Ugw52XS862SmulV0agB4AaABAg,Nuris Boiz,"Yg paling penting WNA dilarang berkeliaran..
Semoga cepat normal kembali amiiinn...🙏🙏",1.0
UgyDkX0F1w_CW87shBZ4AaABAg,hanif haqiki,"jangan salahkan pemerintah bos. siapa yg mau seperti ini jg.
tnggung jawab kita masing masing. ada yg mengatur pemerintahan. ada yg cari nafkah buat keluarga. 

kita hanya bisa berusaha dan berdoa bos.",0.0
Ugwf0WvexOVOpKNV4hp4AaABAg,Rivan Imban,Wkwkw perasaan Bpk sendiri yg bilang Corona tdk akan ada di Indonesia l.  Sekarang  new normal wkwkwk anda sehat pak?  Mental anda pak?  Ini kah nama nya  revolusi mental?,-1.0
UgzO6w_pgw0jKQt4nfV4AaABAg,Bikelyfe vlog,Yang jelas harusnya pemerintahan mengatakan akan bertanggungjawab atas apa yg akan terjadi setelah ini entah dengan cara mengundurkan diri dengan hormat atau kompensasi konsekuensi lainnya,-1.0
UgzZ_9wGYyxHqt0rgP14AaABAg,Sola Gaming,"Pak Menurut Saya Mending Biarkan Covid 19 Dibiarkan Berlalu Dulu.. Nanti Jika Sudah Selesai Kita Kan Otomatis Jauh Lebih Produktif Dan Juga Ekonomi Akan Naik Pesat.. Jika Langsung Masyarakat Diperbolehkan/Dianjurkan Agar Produktif Menurut Saya Malah Semakin Berbahaya.. Virus Dapat Mudah Menyebar Dan Angka Positif Akan Naik Jauh


Itu Menurut Saya.. Ya Saya Tau Saya Masih Anak Umur 13 Tahun Yang Pikirannya Masih Main.. Main.. Dan Bermain..",-1.0
Ugw96dGbX9YY87FJuM94AaABAg,Agus melody,"Menyelamatkan ekonomi nyawa jutaan rakyat jadi taruhan , wow 😎😎😎",-1.0
UgwAMJDsb1vL2SJVX3t4AaABAg,bang dicky,Meningkat kan ekonumi tapi rakyat nya meningkatkan kematian,-1.0
UgyCu0GcwTnM5NvGFOl4AaABAg,Fachri Ilyas,"Yg gk setuju new normal, gampang, lu gk usah keluar rumah, lu diem aja dirumah selama puluhan tahun, w aja gk masalah sama lu, mau dirumah jutaan tahun jg emang w pikirin, lah kita yg harus kerja buat isi perut, lu ngapain ngurusin kita, bantu jg gk, sok sok tolak new normal lagi, bilang aja lu takut mati, tapi minta temenin biar gk sendirian dirumah, sok sokan peduli korona, najis, klo ada orang yg sok peduli, jgn new normal dulu, tapi gk bantu, cm mentingin ego nya, lu mampu gk kasih kami 100 ribu perhari, klo lu mampu kami jg siap dirumah, dirumah aman, nyaman, tentram,",1.0
Ugy4ePCuwwAfWAdIhLZ4AaABAg,suka suka chanel,"Q dukung RS unair 
PSBB JUGA GAK JELAS
MASYARAKAT NGEYEL 
PEMERINTAH G TEGAS 
YANG PENTING EKONOMI AMAN 
MANUSIA TERSERAH ✋

DI SURUH DIRUMAH AJA 
MALAH SEENAKNYA KE MALL 
NONGKRONG . MUDIK 
GILIRAN DIADAKAN NEW NORMAL PADA NGEMENG GAK JELAS 
HE SADAR KAMU KEMARIN KEMANA???????? 
SAMPAI TIM MEDIS KWALAHAN 
TIM MEDIS KERJA SEMAKSIMAL MUNGKIN 
PERTARUHKAN NYAWA DEMI KALIAN 
TAPI KALIAN CUMAN SEENAKNYA
KALIAN ITU 😂😂😂😂😂😂LUCU",-1.0
UgyT5ZtJSjbh9ioDzJN4AaABAg,Joi Tomm,"Pasrah aja dah, kalaupun kenak virus ya di obati, kalau gak sembuh paling ya mati, seloooowwwww bos",0.0
Ugx7CxSHJUE5atYOmsJ4AaABAg,Phantom Studios,"Coba sekali aja, kita takut sama yg lasih kita penyakit, jangan takut sama penyakitnya...",0.0
Ugwh0wSU97jZdREKMXB4AaABAg,Mandor Kawat,Tatanan baru .. Jadi keinget sunda empire,0.0
UgzMGbOwQHNhG8MYbLR4AaABAg,Anggi Mentari,"Mau nangis baca komen hate ke Pak Jokowi. Dia juga pasti sudah memikirkan bagaimana Indonesia jika trustrusan PSBB atau bagaimana jika nanti diterapkan New Normal (lagi)...sudah pasti dipikirkannya. Rakyat Indonesia seharusnya berusaha untuk menjaga diri masing masing, terutama kebersihan. Semua orng di dunia takut dengan bahayanya Covid19 ini. Tapi apa? Engga semua orng bisa WFH atau santai santai di rumah tapi gaji tetap jalan. Apakabar rakyat yg kls bawah? Buruh harian? Pedagang? Apa kabar mereka? Dalam hati, mereka juga mau dirumah...tapi apa pemerintah dan orng kelas atas bisa berbagi? Sudah menjamin mereka engga akan mati kelaparan?
Tolong kalian jngn seenaknya menjatuhkan sikap pemerintah! Ga semua orng tetap menerima gaji jika dirumahkan!",1.0
Ugxhb55x8HPiHILKilZ4AaABAg,Abdul Rohim,"setuju saya new normal....
Di kasih PSBB malah ramai ...
Mendingan new normal aja sekalian biar kerasa",1.0
Ugx2bYVFv8CMBkTo6lR4AaABAg,Weltevreden Official,"NEW NORMAL = HERD IMMUNITY

KALO NYERAH BILANG AJA GITU",-1.0
UgzjSFbq51PLciYoXUh4AaABAg,raja raisa,"Program dan program,,, kebijakan dan kebijakan,, padahal yg satunya belum ada yg selesai , . Astagfirullah ya allah.",-1.0
Ugy-VR6WmpQCj1x2dXN4AaABAg,RIFA chennel7890,"saran dari rakyat jelata...klo menurut saya mending d lokdon tpi di imbangi dengan tim yang sigap untuk tes dari rumah ke rumah seperti sensus penduduk kalo gitu menurut saya pasti ketemu semua...trus tinggal d pisah""...",0.0
Ugxb5D1oOdsbrGPdF8x4AaABAg,Kang Iwan,awas ahh keseleo nanti Jadi TATANAN SUNDA EMPIRE 🤣,0.0
UgzFkWFpfl7HuX-SQIt4AaABAg,Fitria Karlina,"Well..kitanya yg harus kuat,minum vitamin,cuci tangan,pakai masker..bener2 protect diri sendiri,semoga kita semua sehat dan dapat mencari nafkah untuk keluarga 🤲🤲",1.0
UgzTDa1o2pm_0CFLpkJ4AaABAg,ADRAVI,"Bukan new normal yg dibutuhkan, tapi new presiden",-1.0
UgyYH9ijAabLr_VsdpN4AaABAg,max mahendra wisnuwibawa,"Kalo mall/pasar berkerumun jangan salah kan masyarakat saja, pemilik toko, aparat juga ikut melihat , membatasi, jika sudah begitu penuh, jumlah pengunjung dibatasi, jangan hanya masyarakat yg dituntut utk benar, tidak perlu sanksi, ikur membantu mencegah apa susahnya",0.0
UgxEMsMWgdeSrDlqIm14AaABAg,Harmi Atun,"Program kartu prakerja aja gak jelas,, mau bikin tatanan baru.....ruwett.. Ruwett",-1.0
UgzIZuq5AMUO9G1_ctF4AaABAg,hqq.rmdn,"Kita masyarakat terima saja kok, tapii asalkan dgn cttan pemerintah memng sdh bnar""siap bgaiamana klo smpai yg positif tba"" ngelonjak sdh siapkah rumah sakit kita sdh siapkah tenaga kesehatan kita jgn smp mnymatkan ekonomi tp mngorbankan org lain,",1.0
UgzaLV21yD8U-qDkUxx4AaABAg,khoir khoiriyah,Yg mau nyari duit silahkan yg mau ngejedok jg silahkan kesadaran &pilihan ada di diri msing2 jgn lupa jg ksehatan awas korona lgi seneng2 nya berkembang biak,0.0
UgxmxtqiffA0db7TAJh4AaABAg,Siti Jamilah,"Semoga cepat berlalu ,sya rindu keluarga saya dan ank  😭😭",1.0
UgxvlEuYHK3IU7cuSnt4AaABAg,Iskani Kasim,"Apa yang diharapkan dari masyarakat terhadap ""New Normal"" atau suatu tatanan baru, kalau boleh disambung menjadi, bermitra dengan Virus Corona. New Normal memberi kelonggaran masyarakat dengan segala persyaratan bersosialisasi demi percepatan ekonomi. Penerapan kebijakan PSBB yang telah berjalan beberapa minggu belum memperlihatkan kemajuan penurunan terinfeksi Covid 19 dan ada kecenderungan menaik, timbul pertanyaan apakah dengan  penerapan ""New Normal"" akan terjadi perlombaan meningkatnya angka infeksi Covid-19 atau dan percepatan ekonomi atau keduanya menurun atau salah satunya menaik......mari kita amati...",0.0
UgzOmxKVzM_3W2aTWvZ4AaABAg,Ary Alfahrizi,"Pak presiden, tolong antisipasi penderita covid yg akan melonjak nanti, buat RS darurat covid yg banyak..",0.0
UgwsIGGprt9Ipwa-Udx4AaABAg,Sarjana Oren,"Makain gk jelas negara kita di bawa jokowi..  Jokowi kualat kali sama ulama seluruh indonesia.. 
Belunder pemerintah kelihatan jelas",-1.0
Ugy5fk0tDiGcCSbscrx4AaABAg,Sanie Umild,"Yg kaya makin kaya 
Yg miskin makin miskin",-1.0
UgyzsdrGuAX3UM42xnl4AaABAg,fani darmawan,"Ini mah jadi perdebatan si miskin dan si kaya,, miskin tolak psbb kaya tolak new normal",0.0
UgzqOBcToBB6Gqu1LK14AaABAg,Vallen Nize46,New Normal....asal jgn salah sebut New Era itu nama merk sendal 😂😂😂,0.0
UgyMpVnCWqha_Pf-pKt4AaABAg,konro 93,"Kebijakan new normal yg diikuti dg korban jiwa yg semakin banyak & meluas, bisa menjadi pintu gerbang kejatuhan pemerintahan jokowi.. hati2, salah ambil keputusan fatal akibatnya..",0.0
UgyY1VEHh22YigRt2-F4AaABAg,Safutra Futra,Mall di buka masjid kapan pak di buka biar rakyat khusu ibadah & berdoa kepada allah agar musibah ini cepat berlalu jngan hanya mall saja yg di buka,-1.0
